training_loss,validation_loss
0.038223933428525925,0.02861896902322769
0.03836799040436745,0.02861896902322769
0.03832074627280235,0.02861896902322769
0.03843614086508751,0.02861896902322769
0.03843016177415848,0.02861896902322769
0.03828141465783119,0.02861896902322769
0.038116104900836945,0.02861896902322769
0.03799358382821083,0.02861896902322769
0.03795120492577553,0.02861896902322769
0.037807647138834,0.02861896902322769
0.037669625133275986,0.02861896902322769
0.037510693073272705,0.02861896902322769
0.037384092807769775,0.02861896902322769
0.0372430793941021,0.02861896902322769
0.03718075528740883,0.02861896902322769
0.0371132455766201,0.02861896902322769
0.036982279270887375,0.02861896902322769
0.03689327836036682,0.02861896902322769
0.036763474345207214,0.02861896902322769
0.036638349294662476,0.02861896902322769
0.03655404597520828,0.02861896902322769
0.036459315568208694,0.02861896902322769
0.03635231778025627,0.02861896902322769
0.036281127482652664,0.02861896902322769
0.036249347031116486,0.02861896902322769
0.03621137514710426,0.02861896902322769
0.03615616634488106,0.02861896902322769
0.03609445318579674,0.02861896902322769
0.03603297099471092,0.02861896902322769
0.03600253164768219,0.02861896902322769
0.03594370186328888,0.02861896902322769
0.035921625792980194,0.02861896902322769
0.03587942570447922,0.02861896902322769
0.03583856672048569,0.02861896902322769
0.035776324570178986,0.02861896902322769
0.03575000911951065,0.02861896902322769
0.03569243475794792,0.02861896902322769
0.035657428205013275,0.02861896902322769
0.03561272472143173,0.02861896902322769
0.03557514771819115,0.02861896902322769
0.03554556146264076,0.02861896902322769
0.03552761673927307,0.02861896902322769
0.0354602225124836,0.02861896902322769
0.03543034940958023,0.02861896902322769
0.03538947179913521,0.02861896902322769
0.03534378856420517,0.02861896902322769
0.03530376777052879,0.02861896902322769
0.035269636660814285,0.02861896902322769
0.035244233906269073,0.02861896902322769
0.03521588072180748,0.02861896902322769
0.035190779715776443,0.02861896902322769
0.03515438362956047,0.02861896902322769
0.035137686878442764,0.02861896902322769
0.03509748727083206,0.02861896902322769
0.03507698327302933,0.02861896902322769
0.03505484387278557,0.02861896902322769
0.03501061722636223,0.02861896902322769
0.034981172531843185,0.02861896902322769
0.03496582806110382,0.02861896902322769
0.0349326990544796,0.02861896902322769
0.03491007909178734,0.02861896902322769
0.034880172461271286,0.02861896902322769
0.034859463572502136,0.02861896902322769
0.0348355732858181,0.02861896902322769
0.03481460362672806,0.02861896902322769
0.034794241189956665,0.02861896902322769
0.03477240726351738,0.02861896902322769
0.03475913777947426,0.02861896902322769
0.034732796251773834,0.02861896902322769
0.03471483662724495,0.02861896902322769
0.03470749035477638,0.02861896902322769
0.03468639403581619,0.02861896902322769
0.03465786576271057,0.02861896902322769
0.034648798406124115,0.02861896902322769
0.03462774306535721,0.02861896902322769
0.03461286425590515,0.02861896902322769
0.03459395095705986,0.02861896902322769
0.03457587957382202,0.02861896902322769
0.03455042839050293,0.02861896902322769
0.034534696489572525,0.02861896902322769
0.034516848623752594,0.02861896902322769
0.03450649231672287,0.02861896902322769
0.03447896987199783,0.02861896902322769
0.03445383533835411,0.02861896902322769
0.0344289131462574,0.02861896902322769
0.03440918028354645,0.02861896902322769
0.03438634052872658,0.02861896902322769
0.034367628395557404,0.02861896902322769
0.03434448689222336,0.02861896902322769
0.034329306334257126,0.02861896902322769
0.03430626168847084,0.02861896902322769
0.03428151085972786,0.02861896902322769
0.03426198288798332,0.02861896902322769
0.034253403544425964,0.02861896902322769
0.03422722965478897,0.02861896902322769
0.0342138446867466,0.02861896902322769
0.03419232740998268,0.02861896902322769
0.034179069101810455,0.02861896902322769
0.034162186086177826,0.02861896902322769
0.03415163606405258,0.02861896902322769
0.034138619899749756,0.02861896902322769
0.03412753343582153,0.02861896902322769
0.0341133177280426,0.02861896902322769
0.034089311957359314,0.02861896902322769
0.03407427668571472,0.02861896902322769
0.03406325355172157,0.02861896902322769
0.03403978422284126,0.02861896902322769
0.03402704373002052,0.02861896902322769
0.034002941101789474,0.02861896902322769
0.03398561477661133,0.02861896902322769
0.03397344425320625,0.02861896902322769
0.03396884351968765,0.02861896902322769
0.03395221009850502,0.02861896902322769
0.03393803909420967,0.02861896902322769
0.03392498195171356,0.02861896902322769
0.03390505909919739,0.02861896902322769
0.03387514874339104,0.02861896902322769
0.03386307135224342,0.02861896902322769
0.033850256353616714,0.02861896902322769
0.033826474100351334,0.02861896902322769
0.03381161391735077,0.02861896902322769
0.03378855809569359,0.02861896902322769
0.03376777097582817,0.02861896902322769
0.033748727291822433,0.02861896902322769
0.03372953087091446,0.02861896902322769
0.033709365874528885,0.02861896902322769
0.03369511291384697,0.02861896902322769
0.03369023650884628,0.02861896902322769
0.0336763896048069,0.02861896902322769
0.033664770424366,0.02861896902322769
0.033651627600193024,0.02861896902322769
0.03363697975873947,0.02861896902322769
0.03362477943301201,0.02861896902322769
0.03361480310559273,0.02861896902322769
0.033602360635995865,0.02861896902322769
0.033595796674489975,0.02861896902322769
0.033582624047994614,0.02861896902322769
0.03356921300292015,0.02861896902322769
0.03355380520224571,0.02861896902322769
0.03354012221097946,0.02861896902322769
0.03352292999625206,0.02861896902322769
0.03350859507918358,0.02861896902322769
0.03349701687693596,0.02861896902322769
0.033481415361166,0.02861896902322769
0.03346198797225952,0.02861896902322769
0.033450108021497726,0.02861896902322769
0.03343632072210312,0.02861896902322769
0.03341572359204292,0.02861896902322769
0.033399999141693115,0.02861896902322769
0.03338079899549484,0.02861896902322769
0.033362019807100296,0.02861896902322769
0.03335210680961609,0.02861896902322769
0.03333805128931999,0.02861896902322769
0.033316683024168015,0.02861896902322769
0.033300355076789856,0.02861896902322769
0.0332917757332325,0.02861896902322769
0.03327777236700058,0.02861896902322769
0.033267561346292496,0.02861896902322769
0.03325952962040901,0.02861896902322769
0.03325263038277626,0.02861896902322769
0.033238787204027176,0.02861896902322769
0.03322094306349754,0.02861896902322769
0.03321104869246483,0.02861896902322769
0.03321016952395439,0.02861896902322769
0.03319787234067917,0.02861896902322769
0.033193886280059814,0.02861896902322769
0.033190492540597916,0.02861896902322769
0.03317420184612274,0.02861896902322769
0.03316592797636986,0.02861896902322769
0.033149488270282745,0.02861896902322769
0.033137258142232895,0.02861896902322769
0.03313209116458893,0.02861896902322769
0.03311717137694359,0.02861896902322769
0.03311099857091904,0.02861896902322769
0.03310399129986763,0.02861896902322769
0.03309009224176407,0.02861896902322769
0.0330791212618351,0.02861896902322769
0.03306763991713524,0.02861896902322769
0.03305596113204956,0.02861896902322769
0.03304553031921387,0.02861896902322769
0.03303633630275726,0.02861896902322769
0.033024974167346954,0.02861896902322769
0.03301302716135979,0.02861896902322769
0.033002324402332306,0.02861896902322769
0.03299134969711304,0.02861896902322769
0.03297970071434975,0.02861896902322769
0.0329660065472126,0.02861896902322769
0.03295952081680298,0.02861896902322769
0.032946448773145676,0.02861896902322769
0.03293183445930481,0.02861896902322769
0.03292442858219147,0.02861896902322769
0.03290847688913345,0.02861896902322769
0.03289724886417389,0.02861896902322769
0.0328882560133934,0.02861896902322769
0.0328751802444458,0.02861896902322769
0.032864995300769806,0.02861896902322769
0.03285207226872444,0.02861896902322769
0.03283882513642311,0.02861896902322769
0.03282763808965683,0.02861896902322769
0.0328156016767025,0.02861896902322769
0.032806701958179474,0.02861896902322769
